Id	DeviceToolId	HandedToStaffId	HandedDate	DeptId	LocationId	StatusId	StatusDescrition	
	48431		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48431,'2019-12-12 13:53:33',525,2)"
	48432		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48432,'2019-12-12 13:53:33',525,2)"
	48433		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48433,'2019-12-12 13:53:33',525,2)"
	48434		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48434,'2019-12-12 13:53:33',525,2)"
	48435		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48435,'2019-12-12 13:53:33',525,2)"
	48436		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48436,'2019-12-12 13:53:33',525,2)"
	48437		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48437,'2019-12-12 13:53:33',525,2)"
	48438		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48438,'2019-12-12 13:53:33',525,2)"
	48439		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48439,'2019-12-12 13:53:33',525,2)"
	48440		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48440,'2019-12-12 13:53:33',525,2)"
	48441		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48441,'2019-12-12 13:53:33',525,2)"
	48442		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48442,'2019-12-12 13:53:33',525,2)"
	48443		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48443,'2019-12-12 13:53:33',525,2)"
	48444		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48444,'2019-12-12 13:53:33',525,2)"
	48445		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48445,'2019-12-12 13:53:33',525,2)"
	48446		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48446,'2019-12-12 13:53:33',525,2)"
	48447		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48447,'2019-12-12 13:53:33',525,2)"
	48448		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48448,'2019-12-12 13:53:33',525,2)"
	48449		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48449,'2019-12-12 13:53:33',525,2)"
	48450		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48450,'2019-12-12 13:53:33',525,2)"
	48451		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48451,'2019-12-12 13:53:33',525,2)"
	48452		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48452,'2019-12-12 13:53:33',525,2)"
	48453		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48453,'2019-12-12 13:53:33',525,2)"
	48454		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48454,'2019-12-12 13:53:33',525,2)"
	48455		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48455,'2019-12-12 13:53:33',525,2)"
	48456		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48456,'2019-12-12 13:53:33',525,2)"
	48457		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48457,'2019-12-12 13:53:33',525,2)"
	48458		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48458,'2019-12-12 13:53:33',525,2)"
	48459		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48459,'2019-12-12 13:53:33',525,2)"
	48460		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48460,'2019-12-12 13:53:33',525,2)"
	48461		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48461,'2019-12-12 13:53:33',525,2)"
	48462		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48462,'2019-12-12 13:53:33',525,2)"
	48463		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48463,'2019-12-12 13:53:33',525,2)"
	48464		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48464,'2019-12-12 13:53:33',525,2)"
	48465		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48465,'2019-12-12 13:53:33',525,2)"
	48466		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48466,'2019-12-12 13:53:33',525,2)"
	48467		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48467,'2019-12-12 13:53:33',525,2)"
	48468		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48468,'2019-12-12 13:53:33',525,2)"
	48469		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48469,'2019-12-12 13:53:33',525,2)"
	48470		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48470,'2019-12-12 13:53:33',525,2)"
	48471		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48471,'2019-12-12 13:53:33',525,2)"
	48472		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48472,'2019-12-12 13:53:33',525,2)"
	48473		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48473,'2019-12-12 13:53:33',525,2)"
	48474		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48474,'2019-12-12 13:53:33',525,2)"
	48475		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48475,'2019-12-12 13:53:33',525,2)"
	48476		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48476,'2019-12-12 13:53:33',525,2)"
	48477		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48477,'2019-12-12 13:53:33',525,2)"
	48478		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48478,'2019-12-12 13:53:33',525,2)"
	48479		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48479,'2019-12-12 13:53:33',525,2)"
	48480		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48480,'2019-12-12 13:53:33',525,2)"
	48481		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48481,'2019-12-12 13:53:33',525,2)"
	48482		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48482,'2019-12-12 13:53:33',525,2)"
	48483		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48483,'2019-12-12 13:53:33',525,2)"
	48484		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48484,'2019-12-12 13:53:33',525,2)"
	48485		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48485,'2019-12-12 13:53:33',525,2)"
	48486		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48486,'2019-12-12 13:53:33',525,2)"
	48487		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48487,'2019-12-12 13:53:33',525,2)"
	48488		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48488,'2019-12-12 13:53:33',525,2)"
	48489		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48489,'2019-12-12 13:53:33',525,2)"
	48490		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48490,'2019-12-12 13:53:33',525,2)"
	48491		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48491,'2019-12-12 13:53:33',525,2)"
	48492		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48492,'2019-12-12 13:53:33',525,2)"
	48493		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48493,'2019-12-12 13:53:33',525,2)"
	48494		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48494,'2019-12-12 13:53:33',525,2)"
	48495		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48495,'2019-12-12 13:53:33',525,2)"
	48496		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48496,'2019-12-12 13:53:33',525,2)"
	48497		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48497,'2019-12-12 13:53:33',525,2)"
	48498		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48498,'2019-12-12 13:53:33',525,2)"
	48499		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48499,'2019-12-12 13:53:33',525,2)"
	48500		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48500,'2019-12-12 13:53:33',525,2)"
	48501		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48501,'2019-12-12 13:53:33',525,2)"
	48502		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48502,'2019-12-12 13:53:33',525,2)"
	48503		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48503,'2019-12-12 13:53:33',525,2)"
	48504		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48504,'2019-12-12 13:53:33',525,2)"
	48505		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48505,'2019-12-12 13:53:33',525,2)"
	48506		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48506,'2019-12-12 13:53:33',525,2)"
	48507		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48507,'2019-12-12 13:53:33',525,2)"
	48508		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48508,'2019-12-12 13:53:33',525,2)"
	48509		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48509,'2019-12-12 13:53:33',525,2)"
	48510		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48510,'2019-12-12 13:53:33',525,2)"
	48511		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48511,'2019-12-12 13:53:33',525,2)"
	48512		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48512,'2019-12-12 13:53:33',525,2)"
	48513		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48513,'2019-12-12 13:53:33',525,2)"
	48514		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48514,'2019-12-12 13:53:33',525,2)"
	48515		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48515,'2019-12-12 13:53:33',525,2)"
	48516		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48516,'2019-12-12 13:53:33',525,2)"
	48517		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48517,'2019-12-12 13:53:33',525,2)"
	48518		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48518,'2019-12-12 13:53:33',525,2)"
	48519		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48519,'2019-12-12 13:53:33',525,2)"
	48520		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48520,'2019-12-12 13:53:33',525,2)"
	48521		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48521,'2019-12-12 13:53:33',525,2)"
	48522		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48522,'2019-12-12 13:53:33',525,2)"
	48523		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48523,'2019-12-12 13:53:33',525,2)"
	48524		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48524,'2019-12-12 13:53:33',525,2)"
	48525		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48525,'2019-12-12 13:53:33',525,2)"
	48526		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48526,'2019-12-12 13:53:33',525,2)"
	48527		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48527,'2019-12-12 13:53:33',525,2)"
	48528		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48528,'2019-12-12 13:53:33',525,2)"
	48529		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48529,'2019-12-12 13:53:33',525,2)"
	48530		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48530,'2019-12-12 13:53:33',525,2)"
	48531		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48531,'2019-12-12 13:53:33',525,2)"
	48532		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48532,'2019-12-12 13:53:33',525,2)"
	48533		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48533,'2019-12-12 13:53:33',525,2)"
	48534		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48534,'2019-12-12 13:53:33',525,2)"
	48535		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48535,'2019-12-12 13:53:33',525,2)"
	48536		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48536,'2019-12-12 13:53:33',525,2)"
	48537		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48537,'2019-12-12 13:53:33',525,2)"
	48538		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48538,'2019-12-12 13:53:33',525,2)"
	48539		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48539,'2019-12-12 13:53:33',525,2)"
	48540		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48540,'2019-12-12 13:53:33',525,2)"
	48541		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48541,'2019-12-12 13:53:33',525,2)"
	48542		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48542,'2019-12-12 13:53:33',525,2)"
	48543		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48543,'2019-12-12 13:53:33',525,2)"
	48544		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48544,'2019-12-12 13:53:33',525,2)"
	48545		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48545,'2019-12-12 13:53:33',525,2)"
	48546		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48546,'2019-12-12 13:53:33',525,2)"
	48547		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48547,'2019-12-12 13:53:33',525,2)"
	48548		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48548,'2019-12-12 13:53:33',525,2)"
	48549		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48549,'2019-12-12 13:53:33',525,2)"
	48550		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48550,'2019-12-12 13:53:33',525,2)"
	48551		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48551,'2019-12-12 13:53:33',525,2)"
	48552		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48552,'2019-12-12 13:53:33',525,2)"
	48553		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48553,'2019-12-12 13:53:33',525,2)"
	48554		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48554,'2019-12-12 13:53:33',525,2)"
	48555		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48555,'2019-12-12 13:53:33',525,2)"
	48556		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48556,'2019-12-12 13:53:33',525,2)"
	48557		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48557,'2019-12-12 13:53:33',525,2)"
	48558		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48558,'2019-12-12 13:53:33',525,2)"
	48559		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48559,'2019-12-12 13:53:33',525,2)"
	48560		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48560,'2019-12-12 13:53:33',525,2)"
	48561		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48561,'2019-12-12 13:53:33',525,2)"
	48562		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48562,'2019-12-12 13:53:33',525,2)"
	48563		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48563,'2019-12-12 13:53:33',525,2)"
	48564		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48564,'2019-12-12 13:53:33',525,2)"
	48565		2019-12-12 13:53:33	NULL	525	2		"INSERT INTO [dbo].[HistoryUse] ([DeviceToolId],[HandedDate],[LocationId],[StatusId])VALUES(48565,'2019-12-12 13:53:33',525,2)"
